transaction_id,customer_id,product_id,product_name,quantity,unit_price,total_amount,transaction_date,brand,rating,customer_segment
TXN008644,10334,197214029,Apple iPhone 14,1,13490000.0,13490000.0,2025-02-12 13:53:07.827354,Apple,5.0,Occasional
TXN003775,10086,204237269,Điện Thoại Bàn Panasonic KX-TSC11 - Hàng Chính Hãng - Trắng,2,930000.0,1860000.0,2024-12-06 13:53:06.166355,Panasonic,5.0,Regular
TXN009166,10369,277938216,Sách Sống cuộc đời giàu có nhất của bạn (Robin Sharma),1,151000.0,151000.0,2024-11-11 13:53:08.011355,,5.0,Occasional
TXN003460,10075,277857894,Sách Kỷ Vật Vô Giá,1,216810.0,216810.0,2025-04-25 13:53:06.015707,,4.3,Regular
TXN008386,10315,185073235,Bo Mạch Chủ Main Gigabyte B560M-DS3H Socket LGA 1200 - Hàng Chính Hãng,2,2490000.0,4980000.0,2025-10-10 13:53:07.711370,Gigabyte,5.0,Occasional
TXN001355,10026,6964171,Hộp Mực Máy In Hp 85a,1,293750.0,293750.0,2025-04-11 13:53:05.310352,NC,5.0,VIP
TXN000046,10000,11251711,Điện thoại bàn không dây Panasonic KX-TGD312 - Hàng Chính Hãng,3,5875000.0,17625000.0,2025-04-30 13:53:04.840370,Panasonic,5.0,VIP
TXN008376,10314,153911821,"Hộp mực 83A / Cartridge 137 / 337 Legend nhập khẩu - HP Pro M127FN, M125A - Canon MF211, MF212W, MF221D, MF215, MF217W, 151DW, MF240, MF241D, MF226DN",1,117500.0,117500.0,2025-04-20 13:53:07.710370,Legend,4.7,Occasional
TXN000749,10015,11251951,Điện thoại bàn không dây Panasonic KX-TGB110-Hàng Chính Hãng,1,2375000.0,2375000.0,2025-01-26 13:53:05.105369,Panasonic,5.0,VIP
TXN004843,10125,249960247,Sách Tiếng Anh Y Khoa dành cho người mới bắt đầu - Tác giả BS. Đỗ Trung Kiên (Tái bản mới nhất 2024),4,276000.0,1104000.0,2025-08-01 13:53:06.539353,,5.0,Regular
TXN004962,10129,276191290,Hộp Mực 85A dành cho Canon LBP 6030w F166400 6000 6030 3050 6018 312-325 MF 3010 Mực in HP P1102 P1102w M1136 M1130 M1132mf M1212nf M1139 - Hàng chính hãng Alpha Cartridge ,1,190200.0,190200.0,2025-01-10 13:53:06.576349,Alpha Cartridge,4.8,Regular
TXN005492,10147,275504716,Điện Thoại Xiaomi Redmi A3 4GB/128GB - Hàng Chính Hãng,1,3118500.0,3118500.0,2025-01-15 13:53:06.767359,Xiaomi,4.5,Regular
TXN005823,10160,273197783,"Hộp mực Topjet TN2280. dùng cho máy in Brother HL 2130, HL 2240, 2250, 2270, 7060, 7360, 7860 - Hàng Chính Hãng ",1,214500.0,214500.0,2025-07-19 13:53:06.875369,Topjet,5.0,Regular
TXN002649,10046,271380890,Sách Đúng Việc,1,209375.0,209375.0,2025-05-22 13:53:05.746355,,5.0,VIP
TXN006292,10181,274638430,"Điện thoại Xiaomi Redmi 13R 5G 6GB/128GB Dimensity 6100+ , Màn 90Hz , Rom quốc tế có sẳn Tiếng việt - Hàng nhập khẩu",1,5385000.0,5385000.0,2025-10-22 13:53:07.035352,Xiaomi,5.0,Regular
TXN008036,10287,276802041,"USB phát wifi từ sim 4G 5G Dongle, Dcom wifi, bộ phát wifi tốc độ cao sử dụng mọi loại sim - Hàng chính hãng / Hàng nhập khẩu",1,448000.0,448000.0,2025-03-05 13:53:07.602358,PIX-LINK,0.0,Occasional
TXN005553,10149,275913708,Điện thoại Itel it8010 4G - Hàng Chính Hãng,1,448500.0,448500.0,2025-08-13 13:53:06.788378,Itel,4.7,Regular
TXN003039,10058,276825703,"Cụm drum 32A - Cụm trống 32A hàng nhập khẩu dùng cho máy in HP Laserjet M203d, M203dn, M203dw, M230fdw, M230sdn, MFP M227d, MFP M227fdn, MFP M227fdw, MFP M227sdn - Canon LBP 161dn, 162dw, MF266dn, MF261d, MF264dw, MF269dw - Drum Unit CF232A mới 100% ",1,225000.0,225000.0,2025-01-17 13:53:05.873352,VIET TONER CARTRIDGE,0.0,Regular
TXN002808,10049,263675862,Điện thoại OPPO A77 4GB+4GB/128GB - Sạc siêu nhanh 33W - Hàng nhập khẩu nhật - Bản quốc tế,1,12475000.0,12475000.0,2025-03-09 13:53:05.796354,OPPO,4.8,VIP
TXN006568,10191,276308462,Bộ Thu Phát USB Bluetooth 5.3 TP-Link UB500 Nano thiết kế nhỏ gọn dành cho PC / Laptop - Hàng chính hãng,2,232500.0,465000.0,2024-11-18 13:53:07.124369,TP-Link,5.0,Regular
TXN003352,10071,276833162,Sách Chuyện Con Mèo Dạy Hải Âu Bay,2,60300.0,120600.0,2025-02-08 13:53:05.978358,,5.0,Regular
TXN005415,10144,274516245,"Điện thoại Masstel Fami 60S 4G(LTE) ,Bàn phím lớn, Khung viền kim loại - Hàng chính hãng",2,1033500.0,2067000.0,2024-12-09 13:53:06.739356,Masstel,5.0,Regular
TXN008159,10297,275797120,Dây cáp mạng LAN đúc sẵn 2 đầu Cat6E UTP Arigato - Hàng chính hãng,1,60000.0,60000.0,2025-07-22 13:53:07.640351,Arigato,5.0,Occasional
TXN008041,10287,164318521,Điện thoại bàn Panasonic KX-TGF320 hàng chính hãng,1,2500000.0,2500000.0,2025-07-29 13:53:07.604353,Panasonic,5.0,Occasional
TXN006622,10193,276777219,Sách Chăm Sóc Bản Thân Thật Sự,2,173100.0,346200.0,2025-04-10 13:53:07.141369,,5.0,Regular
TXN003853,10089,278055541,Sách AI Trong Lĩnh Vực Kinh Tế Và Tài Chính,2,526056.0,1052112.0,2025-03-29 13:53:06.207351,,4.2,Regular
TXN009642,10419,278123144,Astro Boy - Atom Cậu Bé Tay Sắt - Tập 3 [Tặng Kèm Bookmark],1,45600.0,45600.0,2025-10-19 13:53:08.218352,,5.0,One-time
TXN004958,10129,275646308,"Combo 10 cuộn giấy in nhiệt Oji K580x45 (80mm x 45mm) Chuyên dùng in bill, in hóa đơn bán hàng shop online, cửa hàng, quán Cafe,...Hàng chính hãng",4,97500.0,390000.0,2025-06-10 13:53:06.575349,VIETHAS,5.0,Regular
TXN000665,10013,14379439,Trống máy in Brother HL-2385/L2320D/2321D/2340DW/2360DN/2361dn/2365DW - Hàng nhập khẩu,1,145000.0,145000.0,2025-01-25 13:53:05.060355,KOMAXI,5.0,VIP
TXN007617,10255,13419678,Sách Đi Tìm Lẽ Sống (Tái Bản ),2,70400.0,140800.0,2024-12-08 13:53:07.461370,,4.8,Occasional
TXN006074,10171,205581885,Sách Ba người thầy vĩ đại (Tái bản),1,119025.0,119025.0,2024-11-05 13:53:06.958370,,5.0,Regular
TXN008052,10288,277857894,Sách Kỷ Vật Vô Giá,1,144540.0,144540.0,2024-12-19 13:53:07.608355,,4.3,Occasional
TXN009603,10409,278469283,"Điện thoại Xiaomi REDMI 14C 5G (6GB/128GB) ,Chip Snapdragon 4 Gen 2 ,Màn hình 6.88inch - Hàng nhập khẩu",1,2079200.0,2079200.0,2025-03-07 13:53:08.203354,Xiaomi,5.0,One-time
TXN003320,10070,276104423,Điện thoại Masstel izi S1 4G - Hàng chính hãng,4,763500.0,3054000.0,2025-03-04 13:53:05.969357,Masstel,0.0,Regular
TXN000676,10013,274928774,"Hộp mực 78A 326 328 Prospect dùng cho máy in LBP 6230DN, 6200, HP P1566 P1606, 1536dnf  đậm đẹp, hàng chính hãng",1,385000.0,385000.0,2025-03-27 13:53:05.070357,Prospect,3.7,VIP
TXN009138,10367,96366223,"Hộp mực in 12A/FX9 - SAHA - Hộp mực dùng cho máy in Canon: LBP 2900, 3000, HP: LaserJet 1010, 1012, 1015, 1018, 1020, 1022, 3015, 3020, 3030, 3050, 3052, 3055, M1005MFP, M1319MFP",1,85000.0,85000.0,2025-06-17 13:53:07.998420,SAHA,4.5,Occasional
TXN004915,10128,12404568,Bộ Phát Wifi TP-Link TL-WR820N Chuẩn N 300Mbps - Hàng Chính Hãng,1,330000.0,330000.0,2025-10-01 13:53:06.561349,TP-Link,4.6,Regular
TXN006897,10207,276643010,Hộp Mực In GDV Cartridge 12A Cho Máy In Canon LBP 2900 (303) 3000 HPQ2612A 1020 M1005 M1010 1018 Có Lỗ Nạp Mực - Hàng Chính Hãng,1,120000.0,120000.0,2025-09-29 13:53:07.230369,GDV,0.0,Occasional
TXN001963,10036,49002009,Sách DƯỠNG TÂM GIÀU CÓ DƯỠNG THÂN NGHÈO KHÓ - NGUYỄN ANH DŨNG,1,120000.0,120000.0,2024-12-26 13:53:05.510370,,4.6,VIP
TXN001841,10034,278467934,"Điện thoại Xiaomi Redmi 13 (6GB/128GB) Màn hình 6.79inch ,Chipset:MediaTek Helio G91- Hàng chính hãng",1,7147500.0,7147500.0,2025-02-09 13:53:05.471370,Xiaomi,0.0,VIP
TXN006577,10191,276314708,Điện thoại Masstel izi 16 4G - Hàng chính hãng,1,913500.0,913500.0,2025-08-20 13:53:07.127369,Masstel,5.0,Regular
TXN003119,10061,273668660,Điện Thoại Oppo A18 4GB/64GB - Hàng Chính Hãng,3,3885000.0,11655000.0,2025-04-28 13:53:05.900374,OPPO,4.8,Regular
TXN003541,10079,277606774,USB Wifi 150Mbps TP-Link High Gain Wireless TL-WN722N - Hàng chính hãng,1,313500.0,313500.0,2025-03-05 13:53:06.044353,TP-Link,0.0,Regular
TXN005640,10153,138481685,"Phần mềm Microsoft 365 Family | 12 tháng | Dành cho tối đa 6 người | 5 thiết bị/tài khoản| Word, Excel, PowerPoint | 1TB OneDrive",1,2685000.0,2685000.0,2024-12-31 13:53:06.817353,Microsoft,5.0,Regular
TXN007329,10235,252103703,"Nhãn tiêu chuẩn Brother TZe-131, (12mm x 8m - Chữ đen trên nền trong, chống thấm nước) - Hàng chính hãng",2,310000.0,620000.0,2025-07-22 13:53:07.369382,Brother,0.0,Occasional
TXN008668,10335,277412034,Sách Song Ngữ Lời Thì Thầm Trong Tổ Ấm - Whispers In The Home - Chính Hãng + Mã File Nghe,4,173000.0,692000.0,2025-10-24 13:53:07.836353,,5.0,Occasional
TXN008918,10352,271518926,Sách Dám bị ghét,1,85014.0,85014.0,2025-04-25 13:53:07.922354,,5.0,Occasional
TXN003606,10081,249052944,"Hộp mực 12A (hàng nhập khẩu) dùng cho máy in Canon LBP 2900, 3000 - HP Laserjet 1020, 1022, MF4320d, MF4350d - Cartridge Q2612A",1,195000.0,195000.0,2025-04-20 13:53:06.066356,NoBrand,4.8,Regular
TXN006215,10177,31262507,USB Thu Wifi cho PC - Laptop LB-Link - Hàng Chính Hãng,1,118500.0,118500.0,2025-03-04 13:53:07.003386,LB-LINK,4.5,Regular
TXN009355,10384,54439144,Bộ Chuyển Đổi USB Wifi TP-Link Archer T2U Plus Công Suất Cao AC600 - Hàng Chính Hãng,2,270000.0,540000.0,2025-05-08 13:53:08.090355,TP-Link,5.0,Occasional
TXN000412,10009,278101824,Sách Thuyền,3,220800.0,662400.0,2025-06-23 13:53:04.970360,,4.5,VIP
TXN000614,10012,111290700,Sách Bố Già (Bìa Cứng) (Tái Bản),1,405000.0,405000.0,2025-07-19 13:53:05.041371,,5.0,VIP
TXN005080,10134,278160053,Dấu Ấn Hoàng Gia – Tập 26 [Tặng Kèm Postcard],1,42750.0,42750.0,2025-05-06 13:53:06.619358,,5.0,Regular
TXN005214,10138,10767515,Sách Phân Tâm Học Nhập Môn,1,170818.5,170818.5,2025-02-06 13:53:06.662349,,4.7,Regular
TXN001431,10027,145224778,Máy in phun màu Canon Ts207- hàng chính hãng,1,2675000.0,2675000.0,2025-08-21 13:53:05.335371,Canon,4.6,VIP
TXN004234,10102,274638430,"Điện thoại Xiaomi Redmi 13R 5G 6GB/128GB Dimensity 6100+ , Màn 90Hz , Rom quốc tế có sẳn Tiếng việt - Hàng nhập khẩu",1,5385000.0,5385000.0,2025-08-18 13:53:06.337371,Xiaomi,5.0,Regular
TXN009390,10386,275937235,"Bộ Dock Seagate 3.0 Cho ổ cứng 2,5inch và 3.5inch - Dock ổ cứng máy bàn PC - Hàng chính hãng",2,190000.0,380000.0,2025-02-12 13:53:08.102353,Lenovo,3.0,Occasional
TXN008464,10321,140416370,Sách Flow - Dòng Chảy,1,174400.0,174400.0,2025-09-28 13:53:07.745355,,5.0,Occasional
TXN006670,10196,276308462,Bộ Thu Phát USB Bluetooth 5.3 TP-Link UB500 Nano thiết kế nhỏ gọn dành cho PC / Laptop - Hàng chính hãng,1,232500.0,232500.0,2025-04-09 13:53:07.157369,TP-Link,5.0,Regular
TXN009789,10451,278229572,"Hẹn Gặp Lại, Quốc Vương Của Tôi - Tập 3",1,110264.0,110264.0,2025-01-27 13:53:08.266356,,5.0,One-time
TXN001418,10027,276440892,[MỚI] Điện thoại vivo Y19s (8GB+128GB) - 1 Đổi 1 trong tháng đầu tiên - Bảo hành chính hãng 12 tháng - Hàng Chính Hãng,1,11975000.0,11975000.0,2025-08-04 13:53:05.330370,Vivo,0.0,VIP
TXN004402,10108,272888010,Sách Sống Khai Vấn - Sống Tỉnh Thức,2,218250.0,436500.0,2024-11-24 13:53:06.396354,,4.8,Regular
TXN000605,10012,66566653,Mực nạp ( mực đổ ) cho hộp mực 12A/ 49A/ 05A Canon 2900/ 3300/ HP 1010/1020...,1,87500.0,87500.0,2025-07-29 13:53:05.039354,Hà Anh,5.0,VIP
TXN001273,10025,514323,TP-Link  TL-SG108 - Switch Để Bàn 8 Cổng Gigabit - Hàng Chính Hãng,3,1224750.0,3674250.0,2025-09-06 13:53:05.282712,TP-Link,5.0,VIP
TXN004376,10107,134559638,USB SanDisk CZ73 Ultra Flair - USB 3.0 - Hàng Chính Hãng,1,283500.0,283500.0,2024-12-06 13:53:06.389370,SanDisk,5.0,Regular
TXN007158,10223,204000450,Combo Sách Giáo Trình Chuẩn HSK 1 - Sách Bài Học Và Bài Tập (Bộ 2 Cuốn),1,257600.0,257600.0,2025-09-01 13:53:07.312359,,5.0,Occasional
TXN009190,10370,277737595,Điện Thoại Samsung Galaxy A06 5G 4GB/128GB - Hàng Chính Hãng,2,2639000.0,5278000.0,2025-01-14 13:53:08.020370,Samsung,4.8,Occasional
TXN000248,10005,275515236,"Hộp mực in 278A/326/328 cho máy in Canon LBP 6200d/LBP6230dn/LBP6230dw, HP P1560/P1566/P1600/P1606/M1536dnf - Hàng nhập khẩu",1,362500.0,362500.0,2025-04-20 13:53:04.910371,ACO,5.0,VIP
TXN004334,10106,554426,Bộ Kích Sóng Wifi Repeater 300Mbps Tenda A9 - Hàng Chính Hãng,1,345000.0,345000.0,2025-05-05 13:53:06.375353,Tenda,4.3,Regular
TXN001983,10036,278278564,Điện thoại Xiaomi Redmi 13x - Hàng chính hãng,2,6975000.0,13950000.0,2025-08-15 13:53:05.520383,Xiaomi,4.3,VIP
TXN004979,10130,190315447,Phần Mềm Diệt Virus BKAV Pro Internet Security AI (1 năm) - Hàng Chính Hãng,2,262500.0,525000.0,2025-01-22 13:53:06.583355,Bkav,5.0,Regular
TXN005334,10142,275913708,Điện thoại Itel it8010 4G - Hàng Chính Hãng,1,448500.0,448500.0,2024-12-29 13:53:06.711349,Itel,4.7,Regular
TXN000200,10003,273653444,Máy tính bảng Kindle Fire HD 10 2023 13th - Hàng nhập khẩu,1,6475000.0,6475000.0,2025-02-03 13:53:04.893357,Kindle,5.0,VIP
TXN000486,10010,276968794,Truyện - Naruto - Chọn Lẻ Tập 1 - 25 - Masashi Kishimoto - NXB Kim Đồng,1,87500.0,87500.0,2025-09-01 13:53:04.994369,,3.8,VIP
TXN006087,10172,210277880,Sách Con người và Biểu tượng - Man and his symbols,2,416070.0,832140.0,2025-03-01 13:53:06.961371,,4.8,Regular
TXN003338,10071,277286297,Bộ chia tín hiệu VGA 1 ra 2 FJGEAR FJ-2002 - Hàng Nhập Khẩu,1,127500.0,127500.0,2025-10-29 13:53:05.974357,ROGTZ,0.0,Regular
TXN000456,10009,270794184,"Máy đọc sách Kobo Clara (Clara Colour, Clara BW, Clara 2e, Clara HD) - 6inch, 16gb - Hàng Chính Hãng",3,13750000.0,41250000.0,2025-03-01 13:53:04.983356,Kobo,5.0,VIP
TXN009802,10453,278089743,Sách Good Energy - Năng Lượng Tốt,1,117248.0,117248.0,2025-07-08 13:53:08.271361,,5.0,One-time
TXN008830,10347,139632023,"Máy đọc sách Kobo Libra (Libra Colour, Libra 2) - hàng nhập khẩu",1,8600000.0,8600000.0,2025-02-27 13:53:07.893353,Kobo,5.0,Occasional
TXN006519,10190,6711831,Hộp mực máy in canon Lbp 6030/ 6030w,2,187500.0,375000.0,2025-10-01 13:53:07.107370,OEM,4.5,Regular
TXN001722,10032,251999091,"Mực nạp đa năng KT221 (tặng kèm phễu) (hàng nhập khẩu) dùng cho hộp mực 12A, 35A, 85A, 49A, 53A, 26A, 05A, 78A, 83A",2,62500.0,125000.0,2025-08-09 13:53:05.429356,NoBrand,4.7,VIP
TXN005158,10137,273471111,"Hộp mực W1510A (không chip) (hàng nhập khẩu) dùng cho máy in HP LaserJet Pro 4003dn,  4003dw, 4003n,  MFP 4103dw, 4103fdn, 4103fdw - Cartridge W1510A mới 100% Fullbox",2,270000.0,540000.0,2025-06-29 13:53:06.643352,OEM,0.0,Regular
TXN009458,10392,275354649,"USB Thu Wifi Chuẩn N Tốc Độ Cao 150Mbps Tăng Khả Phạm Vi Thu Phát Sóng Wifi Cho Máy Tính Xách Tay, Máy Tính Để Bàn, Thiết Bị Thu Nhận Ngoại Vi - Hàng nhập khẩu",1,115000.0,115000.0,2025-09-28 13:53:08.139370,ratoff-ars,5.0,Occasional
TXN008170,10298,277356914,Điện Thoại Realme Note 60 4GB/128GB - Hàng Chính Hãng,1,2489000.0,2489000.0,2025-10-03 13:53:07.643349,Realme,0.0,Occasional
TXN005771,10158,26691653,USB SanDisk Ultra Luxe USB 3.1 Flash Drive | SDCZ74-032G-G46 | USB3.1 | Hàng Chính Hãng,1,292350.0,292350.0,2025-06-10 13:53:06.859352,SanDisk,5.0,Regular
TXN005813,10160,278095952,THUYỀN – Nguyễn Đức Tùng – NXB Phụ Nữ Việt Nam,2,168900.0,337800.0,2025-02-08 13:53:06.873369,,0.0,Regular
TXN004280,10104,11251770,Điện thoại bàn không dây Panasonic KX-TGD310 - Hàng Chính Hãng,2,2145000.0,4290000.0,2025-03-11 13:53:06.353353,Panasonic,0.0,Regular
TXN000863,10017,277891279,USB CRAZY COOL 64Gb - USB 3.0 64GB Đầu Nối Kép Với 2 Cổng USB Type-C Và USB Type-A - Tương Thích MAC / PC Chuẩn Giao Tiếp USB 3.0 Và 2.0 - Hàng Chính Hãng,2,875000.0,1750000.0,2025-06-28 13:53:05.144354,CRAZY COOL,5.0,VIP
TXN002095,10038,272449818,Sách MANIFEST – 7 Bước Để Thay Đổi Cuộc Đời Bạn Mãi Mãi,1,176632.5,176632.5,2025-07-02 13:53:05.555350,,5.0,VIP
TXN000948,10019,195801321,Sách The One Thing - Điều Ý Nghĩa Nhất (Tái Bản 2022),2,191887.5,383775.0,2024-12-05 13:53:05.174354,,4.8,VIP
TXN005313,10142,1085104,Sách Nghệ Thuật Đàm Phán Đỉnh Cao,1,152700.0,152700.0,2025-06-03 13:53:06.707354,,4.5,Regular
TXN001445,10027,271530789,Combo Máy đọc sách All New Kindle Paperwhite 6 - Hàng chính hãng,1,11975000.0,11975000.0,2025-09-23 13:53:05.339369,Kindle,4.7,VIP
TXN001281,10025,75348973,"(Combo 50 cuộn) Giấy in nhiệt K57x38 - Giấy in Bill K57 - Giấy in hóa đơn K57 - Dùng cho các dòng máy in: XPRINTER, EPSON, BIXOLON, COGNITIVE, BIRCH, YAMAFUJI,C USTOM, SUPER PRINTER, TOPCASH, ANTECH, DATAPRINT, APOS, TAWA PRP, ATP",2,562500.0,1125000.0,2025-04-22 13:53:05.285349,InkMax,5.0,VIP
TXN006934,10209,277007015,Điện thoại Xiaomi Redmi Note 14 6GB/128GB - Hàng Chính Hãng,2,3850000.0,7700000.0,2024-12-13 13:53:07.243369,Xiaomi,5.0,Occasional
TXN004217,10102,272850971,"Điện thoại Libero 5G III - 4/64GB Dimensity 700 ,Màn OLED ,Kháng nước IP57 - Hàng nhập khẩu nhật",1,4485000.0,4485000.0,2025-01-29 13:53:06.333371,Tecno,5.0,Regular
TXN007717,10262,21709688,Hộp mực 12a dành cho máy in LBP 2900/ hp 1020/ 1010 - NHẬP KHẨU,3,116500.0,349500.0,2025-08-05 13:53:07.496370,Premium,4.7,Occasional
TXN002413,10042,230157205,Điện thoại Xiaomi Redmi Note 10T 5G 4GB/64GB - Màn 90HZ - Chống Nước IP68 - Hàng Nhập Khẩu - Bản quốc tế,3,6497500.0,19492500.0,2025-08-09 13:53:05.670351,Xiaomi,5.0,VIP
TXN003019,10058,270794184,"Máy đọc sách Kobo Clara (Clara Colour, Clara BW, Clara 2e, Clara HD) - 6inch, 16gb - Hàng Chính Hãng",1,8250000.0,8250000.0,2025-08-21 13:53:05.867356,Kobo,5.0,Regular
TXN002303,10041,277230440,"Camera Nội Soi Tai Mũi Họng Dụng Cụ Lấy Ráy Tai Đa Năng 3 Trong 1 HD Đường Kính 3.9mm Dùng Cho PC, Laptop, Android AN103 - Hàng Nhập Khẩu",1,725000.0,725000.0,2025-01-16 13:53:05.624369,ROGTZ,2.0,VIP
TXN002005,10037,273197783,"Hộp mực Topjet TN2280. dùng cho máy in Brother HL 2130, HL 2240, 2250, 2270, 7060, 7360, 7860 - Hàng Chính Hãng ",1,357500.0,357500.0,2025-01-17 13:53:05.525359,Topjet,5.0,VIP
TXN006924,10209,275915449,Sạc dành cho Laptop Dell Oval 45w 65w Walt chân Type C hàng nhập khẩu,1,490000.0,490000.0,2024-12-25 13:53:07.240370,MINHHA,0.0,Occasional
TXN008708,10339,275354649,"USB Thu Wifi Chuẩn N Tốc Độ Cao 150Mbps Tăng Khả Phạm Vi Thu Phát Sóng Wifi Cho Máy Tính Xách Tay, Máy Tính Để Bàn, Thiết Bị Thu Nhận Ngoại Vi - Hàng nhập khẩu",2,115000.0,230000.0,2025-02-16 13:53:07.852350,ratoff-ars,5.0,Occasional
TXN001006,10019,276451993,"Máy đọc sách Basic 2024 màn hình 6 inch, độ phân giải 300ppi, dung Lượng 16GB, cổng sạc type C - HÀNG CHÍNH HÃNG",4,8975000.0,35900000.0,2025-09-16 13:53:05.195369,X eXtreme,0.0,VIP
TXN006551,10191,26029837,"Hộp Đựng Ổ Cứng (HDD Box) 2.5"" Orico USB 3.0 Nhựa Trong Suốt cho Ổ HDD và SDD - Hàng Chính Hãng",2,224850.0,449700.0,2025-02-13 13:53:07.118357,Orico,4.8,Regular
TXN009342,10383,275915449,Sạc dành cho Laptop Dell Oval 45w 65w Walt chân Type C hàng nhập khẩu,2,490000.0,980000.0,2024-11-07 13:53:08.079352,MINHHA,0.0,Occasional
TXN002759,10049,278504554,Kệ đỡ giá đỡ đế tản nhiệt cho ipad máy tính bảng hợp kim nhôm gấp gọn xoay 360 độ nhiều nấc độ cao K31- Hàng chính hãng,2,347500.0,695000.0,2025-10-17 13:53:05.783354,SUZIN,1.0,VIP
TXN005139,10136,11251711,Điện thoại bàn không dây Panasonic KX-TGD312 - Hàng Chính Hãng,1,3525000.0,3525000.0,2024-12-15 13:53:06.639359,Panasonic,5.0,Regular
TXN002133,10038,277933562,Sách OSHO – Giác Ngộ,1,311850.0,311850.0,2025-05-15 13:53:05.567353,,4.8,VIP
TXN004268,10104,69196844,Khóa bảo mật VinCSS FiDO2® Touch 1 (USB-A) - Multi Factor authentication (MFA) - Security Key and passkey - Chuẩn FIDO2 - Bảo vệ tài khoản online -  Hàng chính hãng,2,1153350.0,2306700.0,2024-11-11 13:53:06.350353,VinCSS,4.8,Regular
TXN002058,10037,276802041,"USB phát wifi từ sim 4G 5G Dongle, Dcom wifi, bộ phát wifi tốc độ cao sử dụng mọi loại sim - Hàng chính hãng / Hàng nhập khẩu",1,1120000.0,1120000.0,2024-11-04 13:53:05.542370,PIX-LINK,0.0,VIP
TXN008242,10304,276641698,Tiệm sách của nàng (Nguyễn Nhật Ánh),2,91000.0,182000.0,2025-03-25 13:53:07.670388,,5.0,Occasional
TXN000230,10004,207256575,Sách Định luật Murphy – Mọi bí mật tâm lý thao túng cuộc đời bạn,1,205272.5,205272.5,2025-06-01 13:53:04.905370,,4.8,VIP
TXN005355,10143,2302081,USB 3.1 SanDisk CZ430 Ultra Fit 32GB 130MB/s - Hàng Chính Hãng,1,243000.0,243000.0,2025-03-11 13:53:06.719349,SanDisk,4.5,Regular
TXN002955,10054,275407523,Máy đọc sách Pocketbook Era Color- Hàng chính hãng,1,8985000.0,8985000.0,2025-10-08 13:53:05.845353,Pocketbook,4.0,Regular
TXN007947,10280,186139303,Ram PC KingSpec 8GB DDR3 1600Mhz - Hàng Chính Hãng,1,780000.0,780000.0,2025-03-11 13:53:07.575369,KingSpec,5.0,Occasional
TXN004787,10123,277704510,Điện Thoại Samsung Galaxy A26 5G 8GB/128GB - Hàng Chính Hãng,1,8233500.0,8233500.0,2025-04-15 13:53:06.521353,Samsung,0.0,Regular
TXN006755,10199,277539447,Sách Về với gia đình,4,99000.0,396000.0,2025-02-04 13:53:07.183357,,5.0,Regular
TXN008384,10315,274019962,"Điện thoại Masstel Fami 8 4G(LTE) Gọi HD call , Bàn phím chữ số lớn,Loa to - Hàng chính hãng",1,519000.0,519000.0,2025-10-10 13:53:07.711370,Masstel,4.5,Occasional
TXN000210,10004,276876266,USB 3.2 Gen 1 Acer UM310 SuperSpeed dung lượng 256GB I 512GB I 1TB Bảo hành 5 năm Hàng chính hãng,3,317500.0,952500.0,2025-09-03 13:53:04.898365,Acer,5.0,VIP
TXN002761,10049,277539447,Sách Về với gia đình,1,165000.0,165000.0,2025-10-17 13:53:05.783354,,5.0,VIP
TXN009498,10394,274405521,Điện Thoại Samsung Galaxy A05 4GB/64GB - Hàng Chính Hãng,2,2099000.0,4198000.0,2025-10-19 13:53:08.162352,Samsung,3.8,Occasional
TXN004607,10116,4048043,Điện Thoại Bàn Panasonic KX-TS500,2,501000.0,1002000.0,2025-05-19 13:53:06.459369,Panasonic,4.5,Regular
TXN007121,10221,278278564,Điện thoại Xiaomi Redmi 13x - Hàng chính hãng,2,2790000.0,5580000.0,2025-02-02 13:53:07.301369,Xiaomi,4.3,Occasional
TXN008595,10330,58722665,Set 50 cuộn giấy in nhiệt K80 ∅45 (OJI - JAPAN) Hàng nhập khẩu,1,343000.0,343000.0,2025-01-07 13:53:07.809375,OJI,4.5,Occasional
TXN001729,10032,248792234,Hộp mực cho máy in HP Neverstop Laser 1000w / 1000a hàng nhập khẩu mới 100% [Full box] -  103A / W1103A,4,275000.0,1100000.0,2024-11-14 13:53:05.434350,NoBrand,4.0,VIP
TXN004398,10108,275269583,USB KIOXIA 32GB/64GB/128GB U301 USB 3.2 Gen 1 - Hàng chính hãng,1,195000.0,195000.0,2025-05-21 13:53:06.396354,KIOXIA,5.0,Regular
TXN000338,10007,509716,"Brother DR-2385 Drum Cho Máy In HL-L2321D, HL-2361DN, HL-2366DW, MFC-L2701D, MFC-L2701DW - Hàng Chính Hãng",2,1625000.0,3250000.0,2025-02-02 13:53:04.939353,Brother,5.0,VIP
TXN006956,10210,11119019,Sách Oxford Advanced Learner's Dictionary 8th Edition (With Vietnamese Translation) and CD - ROM (Paperback),3,518420.0,1555260.0,2025-03-12 13:53:07.251353,,4.8,Occasional
TXN008874,10349,273429093,"Hộp mực TOPJET 05A /80A /319 có lỗ đổ mực tiện lợi dùng cho máy in Hp P2035, P2055, M401D, Canon LBP 251DW, 252DW, LBP 6300, 6650, 6680, MF 5840, 5850, 5870, 5850 Hàng chính hãng",1,195000.0,195000.0,2025-09-18 13:53:07.908355,Topjet,4.5,Occasional
